feature,logFC,AveExpr,t,P.Value,adj.P.Val,B,adjP_fmt,P_fmt
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_reuteri,0.0353822406681251,-1.9568990842521,0.158374264167201,0.874227312704525,0.964591066869804,-6.08239501845537,0.965,0.874
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_sp_MJR8396C,-0.0432912488636972,-1.41010616202835,-0.154494429590535,0.877283684167744,0.964591066869804,-6.08297284225309,0.965,0.877
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,0.0501853798109448,3.85915501001436,0.150143200495043,0.880713582794168,0.964591066869804,-6.08360382398937,0.965,0.881
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens,0.0449905365154651,0.850791799623171,0.13939555275624,0.88919501209308,0.969264705125158,-6.08508512556392,0.969,0.889
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-0.0171022111424809,-2.03841736985204,-0.109469258219169,0.912875238368474,0.990383513324288,-6.08863035808839,0.99,0.913
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium,-0.0340090003954805,1.47464673074284,-0.0974718414457193,0.922391656531403,0.992425220329211,-6.08981222185177,0.992,0.922
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii,0.0135325317724879,-2.09063965012602,0.08420837601082,0.932925241649148,0.992425220329211,-6.09095931808032,0.992,0.933
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,0.0361093713552263,2.13052849018873,0.076819871238528,0.938798281370648,0.992425220329211,-6.09152568190244,0.992,0.939
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,0.0169706816945235,-1.86305878218606,0.0734182373951364,0.941503344577579,0.992425220329211,-6.0917689613073,0.992,0.942
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus|s__Candidatus_Stoquefichus_sp_KLE1796,0.0154200254301868,-1.69368177231948,0.0721412453333433,0.942519016652913,0.992425220329211,-6.09185744570508,0.992,0.943
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum,0.0141500144053984,-1.73896716397956,0.0697784036606577,0.94439857921156,0.992425220329211,-6.09201707602783,0.992,0.944
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri,0.0101832696597168,-1.96841717624475,0.0510886701400235,0.959275738318674,0.992425220329211,-6.09309242783431,0.992,0.959
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola,0.0147544601314574,-0.834068145437291,0.0462108858272916,0.96316104284623,0.992425220329211,-6.09331835797775,0.992,0.963
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250,0.0113948833894699,-0.421294198954815,0.04282500767354,0.96585852004252,0.992425220329211,-6.09346186644817,0.992,0.966
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_aldenense,0.0090968863869035,-1.35582662243034,0.0425752250822998,0.966057533904801,0.992425220329211,-6.09347202103971,0.992,0.966
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai,-0.0080503722431284,-1.96909021575291,-0.0411191102602897,0.967217732775399,0.992425220329211,-6.09353003506419,0.992,0.967
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,0.00700243948755839,-1.93579670747588,0.0344418293958238,0.972538890739864,0.992425220329211,-6.09377021603332,0.992,0.973
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops,0.00730755369660074,-1.96624848304401,0.0334051280734152,0.973365159104171,0.992425220329211,-6.09380369915157,0.992,0.973
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_acidilactici,0.00605401048132974,-2.1814276448942,0.0311462119604364,0.975165651280007,0.992425220329211,-6.09387311319338,0.992,0.975
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus,-0.00519782712478485,2.67782951084495,-0.0202314588047233,0.983866989782545,0.996869637224606,-6.09414006362475,0.997,0.984
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae,-0.00506312731461776,-0.27725993154664,-0.0136997131684386,0.989075143063198,0.997511786606595,-6.09424556807677,0.998,0.989
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus,-0.00299475038087358,2.75177645966499,-0.00855862789418752,0.99317477883874,0.997511786606595,-6.09430004222138,0.998,0.993
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium,0.000694968425826193,-1.83227795506813,0.00287790233248031,0.997704943682087,0.997704943682087,-6.09433096944921,0.998,0.998
