feature,logFC,AveExpr,t,P.Value,adj.P.Val,B,adjP_fmt,P_fmt
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,0.00288517774978897,-0.0005217139987642,0.139862841061279,0.888826697178747,0.973398620625947,-8.72067431520838,9.73e-01,8.89e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250,0.000285479115599754,-0.00732527906795061,0.139176620005416,0.889368627645684,0.973398620625947,-8.72077022650156,9.73e-01,8.89e-01
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides,0.000756565162741372,-0.00595469901827128,0.135158089722313,0.892543221100251,0.973398620625947,-8.72132241666939,9.73e-01,8.93e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_animalis,-0.00277899837574839,-0.00379398228091134,-0.130937062789759,0.895879644740145,0.973398620625947,-8.72188501281462,9.73e-01,8.96e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247,-0.0001296707489927,-0.00773921849081393,-0.12870910414324,0.897641437637912,0.973398620625947,-8.72217476817081,9.73e-01,8.98e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38,-0.00057566802181605,-0.00527965610885622,-0.123541584931674,0.901729668145955,0.973398620625947,-8.72282768481464,9.73e-01,9.02e-01
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,0.00245103095422581,0.00783642221994423,0.121476589028889,0.903364106369974,0.973398620625947,-8.72308111689328,9.73e-01,9.03e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138,2.78473233608801e-05,-0.00793238169237139,0.120612063293792,0.904048498378249,0.973398620625947,-8.72318594959364,9.73e-01,9.04e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis,-0.000102142315416811,-0.00785388841479701,-0.119138169483276,0.90521545433562,0.973398620625947,-8.72336294822164,9.73e-01,9.05e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Anaerofustis|s__Anaerofustis_stercorihominis,-3.6270981252449e-05,-0.00794209616335752,-0.115080859605664,0.908428884034601,0.973398620625947,-8.72383894674859,9.73e-01,9.08e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis,2.80944551151263e-05,-0.0079218806597414,0.114413619881426,0.90895748990537,0.973398620625947,-8.72391564754751,9.73e-01,9.09e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_N6H1_15,-0.000475583196163214,-0.00701016761749264,-0.112867909861614,0.910182199335434,0.973398620625947,-8.72409161734875,9.73e-01,9.10e-01
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,-0.00472075183240787,0.0133876397731105,-0.111005814948255,0.91165787347995,0.973398620625947,-8.72430042733369,9.73e-01,9.12e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum,-0.000139723359214078,-0.00766741916052784,-0.10785725432582,0.914153739536542,0.973398620625947,-8.72464559600102,9.73e-01,9.14e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis,-2.88945051641926e-05,-0.0079396287892264,-0.107767228643356,0.914225115561807,0.973398620625947,-8.72465531925502,9.73e-01,9.14e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_coccoides,-0.00097730929277579,-0.00592963255570664,-0.106612198447786,0.915140931874579,0.973398620625947,-8.72477934838681,9.73e-01,9.15e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis,-0.000252596713567221,-0.00596608055940502,-0.105258048254846,0.916214773030594,0.973398620625947,-8.72492305749966,9.73e-01,9.16e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis,-5.3995155618997e-05,-0.00788733534283475,-0.104026191861321,0.917191768481733,0.973398620625947,-8.72505219261442,9.73e-01,9.17e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,-2.20268912294e-05,-0.00795045281525215,-0.10352974897091,0.91758553697855,0.973398620625947,-8.72510380481447,9.73e-01,9.18e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus,0.00030723366864181,-0.00609925317476961,0.101889826336985,0.918886434187679,0.973398620625947,-8.72527254296807,9.73e-01,9.19e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_448,-2.3357536756463e-05,-0.00794681435640714,-0.0973307778726503,0.922504112578362,0.973398620625947,-8.72572748611536,9.73e-01,9.23e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5,0.000234045857819996,-0.0067154494710133,0.0969992517355204,0.922767247561852,0.973398620625947,-8.72575975669698,9.73e-01,9.23e-01
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95,-7.10931547711839e-05,-0.00781949699932088,-0.0858113445597793,0.931651967726308,0.973398620625947,-8.72678422911997,9.73e-01,9.32e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme,7.25386394993413e-05,-0.00744106184648746,0.0825592870220267,0.934236196971444,0.973398620625947,-8.72705849752512,9.73e-01,9.34e-01
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccus|s__Candidatus_Methanomassiliicoccus_intestinalis,0.00019779043292844,-0.00700236199300279,0.0793296171231797,0.936803324256853,0.973398620625947,-8.727320392352,9.73e-01,9.37e-01
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica,-0.000420776236067491,-0.00735162733747298,-0.0696562084183605,0.944496143191908,0.973398620625947,-8.72804229240504,9.73e-01,9.44e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,0.00144624235042688,0.0205576543724616,0.0663220391994829,0.947148895719691,0.973398620625947,-8.7282693889438,9.73e-01,9.47e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_longoviformis,-1.31809696067934e-05,-0.00795845013235195,-0.0646369018160703,0.948489860734479,0.973398620625947,-8.7283799301523,9.73e-01,9.48e-01
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa,-5.26827648490444e-05,-0.00778704686343238,-0.0645482359242503,0.948560421595892,0.973398620625947,-8.72838566765604,9.73e-01,9.49e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,-3.91282227113455e-05,-0.00772488483844022,-0.0599279994595155,0.952237781047122,0.973398620625947,-8.72867374211665,9.73e-01,9.52e-01
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris,-6.49320682210049e-06,-0.00794256320088107,-0.0318441009645912,0.974609538881965,0.991165100621395,-8.72996473424335,9.91e-01,9.75e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae,-2.90441469800489e-05,-0.00741200912139266,-0.0272935759382323,0.978236860178507,0.991165100621395,-8.7300995319723,9.91e-01,9.78e-01
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,3.17580030982136e-05,-0.00689898022884158,0.0149868531672452,0.988048860834852,0.996715956105333,-8.73036017071205,9.97e-01,9.88e-01
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,4.47124553936011e-05,-0.00366988701283796,0.00535902809130122,0.995726348613737,0.998103345972363,-8.73045829176102,9.98e-01,9.96e-01
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,-4.24388839696064e-05,0.00799267406702667,-0.00237833696413039,0.998103345972363,0.998103345972363,-8.73046984403939,9.98e-01,9.98e-01
